listing_id,url,slug,breed,current_status,title,h1,description_length,description_unique,canonical,robots_indexability,sitemap_inclusion,incoming_internal_links,breed_page_relationship,puppies_hub_relationship,enquiry_cta,images,alt_text,schema,duplicate_risk,soft_404_risk,classification
lulu-female-1,https://www.pottyregisteredpuppies.com/puppies/lulu-female-1,lulu-female-1,Maltipoo,Available,"Lulu — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Lulu,271,YES,https://www.pottyregisteredpuppies.com/puppies/lulu-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
puff-female-3,https://www.pottyregisteredpuppies.com/puppies/puff-female-3,puff-female-3,Maltipom,Available,"Puff — Maltipom Puppy | Female, 12 weeks | Potty Registered Puppies",Puff,259,YES,https://www.pottyregisteredpuppies.com/puppies/puff-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
teddy-male-3,https://www.pottyregisteredpuppies.com/puppies/teddy-male-3,teddy-male-3,Biewer Terrier,Available,"Teddy — Biewer Terrier Puppy | Male, 12 weeks | Potty Registered Puppies",Teddy,277,YES,https://www.pottyregisteredpuppies.com/puppies/teddy-male-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
amelia-female-4,https://www.pottyregisteredpuppies.com/puppies/amelia-female-4,amelia-female-4,Poodle,Available,"Amelia — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Amelia,264,YES,https://www.pottyregisteredpuppies.com/puppies/amelia-female-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
dolores-female-2,https://www.pottyregisteredpuppies.com/puppies/dolores-female-2,dolores-female-2,Maltipoo,Available,"Dolores — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Dolores,273,YES,https://www.pottyregisteredpuppies.com/puppies/dolores-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
liliana-female,https://www.pottyregisteredpuppies.com/puppies/liliana-female,liliana-female,Yorkie,Available,"Liliana — Yorkie Puppy | Female, 20 weeks | Potty Registered Puppies",Liliana,271,YES,https://www.pottyregisteredpuppies.com/puppies/liliana-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
gucci-female-1,https://www.pottyregisteredpuppies.com/puppies/gucci-female-1,gucci-female-1,Maltipoo,Available,"Chloe — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Chloe,271,YES,https://www.pottyregisteredpuppies.com/puppies/gucci-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
marshmallow-male,https://www.pottyregisteredpuppies.com/puppies/marshmallow-male,marshmallow-male,Coton De Tulear,Available,"Marshmallow — Coton De Tulear Puppy | Male, 12 weeks | Potty Registered Puppies",Marshmallow,277,YES,https://www.pottyregisteredpuppies.com/puppies/marshmallow-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
mochi-female-3,https://www.pottyregisteredpuppies.com/puppies/mochi-female-3,mochi-female-3,Coton De Tulear,Available,"Mochi — Coton De Tulear Puppy | Female, 12 weeks | Potty Registered Puppies",Mochi,267,YES,https://www.pottyregisteredpuppies.com/puppies/mochi-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
hugo-male-3,https://www.pottyregisteredpuppies.com/puppies/hugo-male-3,hugo-male-3,Maltipoo,Available,"Hugo — Maltipoo Puppy | Male, 16 weeks | Potty Registered Puppies",Hugo,263,YES,https://www.pottyregisteredpuppies.com/puppies/hugo-male-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
jessica-female-8,https://www.pottyregisteredpuppies.com/puppies/jessica-female-8,jessica-female-8,Maltipoo,Available,"Jessica — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Jessica,271,YES,https://www.pottyregisteredpuppies.com/puppies/jessica-female-8,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
ewan-male-3,https://www.pottyregisteredpuppies.com/puppies/ewan-male-3,ewan-male-3,Maltipoo,Available,"Ewan — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Ewan,263,YES,https://www.pottyregisteredpuppies.com/puppies/ewan-male-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
gigi-female-4,https://www.pottyregisteredpuppies.com/puppies/gigi-female-4,gigi-female-4,Maltipoo,Available,"Gigi — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Gigi,265,YES,https://www.pottyregisteredpuppies.com/puppies/gigi-female-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
nutella-female,https://www.pottyregisteredpuppies.com/puppies/nutella-female,nutella-female,Pomeranian,Available,"Nutella — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Nutella,269,YES,https://www.pottyregisteredpuppies.com/puppies/nutella-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
rose-female-1,https://www.pottyregisteredpuppies.com/puppies/rose-female-1,rose-female-1,Poodle,Available,"Rose — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Rose,268,YES,https://www.pottyregisteredpuppies.com/puppies/rose-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
luna-female,https://www.pottyregisteredpuppies.com/puppies/luna-female,luna-female,Pomsky,Available,"Luna — Pomsky Puppy | Female, 16 weeks | Potty Registered Puppies",Luna,269,YES,https://www.pottyregisteredpuppies.com/puppies/luna-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
dolly-female-2,https://www.pottyregisteredpuppies.com/puppies/dolly-female-2,dolly-female-2,Poodle,Available,"Ziggy — Poodle Puppy | Female, 16 weeks | Potty Registered Puppies",Ziggy,262,YES,https://www.pottyregisteredpuppies.com/puppies/dolly-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
thor-male-2,https://www.pottyregisteredpuppies.com/puppies/thor-male-2,thor-male-2,Pomeranian,Available,"Thor — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Thor,262,YES,https://www.pottyregisteredpuppies.com/puppies/thor-male-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
cinnamon-female-3,https://www.pottyregisteredpuppies.com/puppies/cinnamon-female-3,cinnamon-female-3,Poodle,Available,"Cinnamon — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Cinnamon,268,YES,https://www.pottyregisteredpuppies.com/puppies/cinnamon-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
lala-female-3,https://www.pottyregisteredpuppies.com/puppies/lala-female-3,lala-female-3,Maltipoo,Available,"Lala — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Lala,271,YES,https://www.pottyregisteredpuppies.com/puppies/lala-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
hazel-female-1,https://www.pottyregisteredpuppies.com/puppies/hazel-female-1,hazel-female-1,Maltipoo,Available,"Hazel — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Hazel,267,YES,https://www.pottyregisteredpuppies.com/puppies/hazel-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
pomy-female-1,https://www.pottyregisteredpuppies.com/puppies/pomy-female-1,pomy-female-1,Pomeranian,Available,"Pomy — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Pomy,260,YES,https://www.pottyregisteredpuppies.com/puppies/pomy-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
coco-female-6,https://www.pottyregisteredpuppies.com/puppies/coco-female-6,coco-female-6,Poodle,Available,"Coco — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Coco,267,YES,https://www.pottyregisteredpuppies.com/puppies/coco-female-6,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
toby-male-7,https://www.pottyregisteredpuppies.com/puppies/toby-male-7,toby-male-7,Maltese,Available,"Toby — Maltese Puppy | Male, 12 weeks | Potty Registered Puppies",Toby,252,YES,https://www.pottyregisteredpuppies.com/puppies/toby-male-7,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
sammy-male,https://www.pottyregisteredpuppies.com/puppies/sammy-male,sammy-male,Maltipoo,Available,"Sammy — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Sammy,265,YES,https://www.pottyregisteredpuppies.com/puppies/sammy-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
jessica-female-7,https://www.pottyregisteredpuppies.com/puppies/jessica-female-7,jessica-female-7,Maltipoo,Available,"Olivia — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Olivia,269,YES,https://www.pottyregisteredpuppies.com/puppies/jessica-female-7,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
misty-female,https://www.pottyregisteredpuppies.com/puppies/misty-female,misty-female,Poodle,Available,"Misty — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Misty,265,YES,https://www.pottyregisteredpuppies.com/puppies/misty-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
bagel-male-1,https://www.pottyregisteredpuppies.com/puppies/bagel-male-1,bagel-male-1,Maltipoo,Available,"Bagel — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Bagel,265,YES,https://www.pottyregisteredpuppies.com/puppies/bagel-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
chloe-female-4,https://www.pottyregisteredpuppies.com/puppies/chloe-female-4,chloe-female-4,Maltipoo,Available,"Chloe — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Chloe,267,YES,https://www.pottyregisteredpuppies.com/puppies/chloe-female-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
arthur-male-1,https://www.pottyregisteredpuppies.com/puppies/arthur-male-1,arthur-male-1,King Charles,Available,"Arthur — King Charles Puppy | Male, 12 weeks | Potty Registered Puppies",Arthur,270,YES,https://www.pottyregisteredpuppies.com/puppies/arthur-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
poodles,https://www.pottyregisteredpuppies.com/puppies/poodles,poodles,Poodle,Available,"Oliver &Amp; Jessica — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Oliver &Amp; Jessica,292,YES,https://www.pottyregisteredpuppies.com/puppies/poodles,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
mochi-female-2,https://www.pottyregisteredpuppies.com/puppies/mochi-female-2,mochi-female-2,Pomeranian,Available,"Mochi — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Mochi,261,YES,https://www.pottyregisteredpuppies.com/puppies/mochi-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
jessica-female-6,https://www.pottyregisteredpuppies.com/puppies/jessica-female-6,jessica-female-6,Poodle,Available,"Jessica — Poodle Puppy | Female, 16 weeks | Potty Registered Puppies",Jessica,270,YES,https://www.pottyregisteredpuppies.com/puppies/jessica-female-6,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
boomer-male,https://www.pottyregisteredpuppies.com/puppies/boomer-male,boomer-male,Maltipoo,Available,"Boomer — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Boomer,265,YES,https://www.pottyregisteredpuppies.com/puppies/boomer-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
toby-male-6,https://www.pottyregisteredpuppies.com/puppies/toby-male-6,toby-male-6,Maltitzu,Available,"Toby — Maltitzu Puppy | Male, 16 weeks | Potty Registered Puppies",Toby,262,YES,https://www.pottyregisteredpuppies.com/puppies/toby-male-6,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
puffin-female-2,https://www.pottyregisteredpuppies.com/puppies/puffin-female-2,puffin-female-2,Pomeranian,Available,"Puffin — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Puffin,263,YES,https://www.pottyregisteredpuppies.com/puppies/puffin-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
felix-male,https://www.pottyregisteredpuppies.com/puppies/felix-male,felix-male,Poodle,Available,"Felix — Poodle Puppy | Male, 16 weeks | Potty Registered Puppies",Felix,260,YES,https://www.pottyregisteredpuppies.com/puppies/felix-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
piper-male-3,https://www.pottyregisteredpuppies.com/puppies/piper-male-3,piper-male-3,Yorkie,Available,"Piper — Yorkie Puppy | Male, 12 weeks | Potty Registered Puppies",Piper,257,YES,https://www.pottyregisteredpuppies.com/puppies/piper-male-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
stella-female-3,https://www.pottyregisteredpuppies.com/puppies/stella-female-3,stella-female-3,Yorkie,Available,"Stella — Yorkie Puppy | Female, 12 weeks | Potty Registered Puppies",Stella,273,YES,https://www.pottyregisteredpuppies.com/puppies/stella-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
jessica-female-5,https://www.pottyregisteredpuppies.com/puppies/jessica-female-5,jessica-female-5,Poodle,Available,"Jessica — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Jessica,266,YES,https://www.pottyregisteredpuppies.com/puppies/jessica-female-5,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
diana-female-1,https://www.pottyregisteredpuppies.com/puppies/diana-female-1,diana-female-1,Pomeranian,Available,"Diana — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Diana,271,YES,https://www.pottyregisteredpuppies.com/puppies/diana-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
lyra-female-5,https://www.pottyregisteredpuppies.com/puppies/lyra-female-5,lyra-female-5,Maltipoo,Available,"Lyra — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Lyra,253,YES,https://www.pottyregisteredpuppies.com/puppies/lyra-female-5,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
austin-male-1,https://www.pottyregisteredpuppies.com/puppies/austin-male-1,austin-male-1,Maltipoo,Available,"Austin — Maltipoo Puppy | Male, 16 weeks | Potty Registered Puppies",Austin,267,YES,https://www.pottyregisteredpuppies.com/puppies/austin-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
giovanni-male-1,https://www.pottyregisteredpuppies.com/puppies/giovanni-male-1,giovanni-male-1,Pomeranian,Available,"Giovanni — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Giovanni,265,YES,https://www.pottyregisteredpuppies.com/puppies/giovanni-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
kyle-male-3,https://www.pottyregisteredpuppies.com/puppies/kyle-male-3,kyle-male-3,Pomeranian,Available,"Kyle — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Kyle,264,YES,https://www.pottyregisteredpuppies.com/puppies/kyle-male-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
oscar-male-4,https://www.pottyregisteredpuppies.com/puppies/oscar-male-4,oscar-male-4,Pomeranian,Available,"Oscar — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Oscar,264,YES,https://www.pottyregisteredpuppies.com/puppies/oscar-male-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
aspen-male-3,https://www.pottyregisteredpuppies.com/puppies/aspen-male-3,aspen-male-3,Pomeranian,Available,"Aspen — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Aspen,265,YES,https://www.pottyregisteredpuppies.com/puppies/aspen-male-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
jessica-female-4,https://www.pottyregisteredpuppies.com/puppies/jessica-female-4,jessica-female-4,Maltipoo,Available,"Jessica — Maltipoo Puppy | Female, 16 weeks | Potty Registered Puppies",Jessica,273,YES,https://www.pottyregisteredpuppies.com/puppies/jessica-female-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
milo-male-6,https://www.pottyregisteredpuppies.com/puppies/milo-male-6,milo-male-6,Poodle,Available,"Milo — Poodle Puppy | Male, 12 weeks | Potty Registered Puppies",Milo,258,YES,https://www.pottyregisteredpuppies.com/puppies/milo-male-6,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
melina-female-3,https://www.pottyregisteredpuppies.com/puppies/melina-female-3,melina-female-3,Poodle,Available,"Melina — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Melina,271,YES,https://www.pottyregisteredpuppies.com/puppies/melina-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
mocha-female,https://www.pottyregisteredpuppies.com/puppies/mocha-female,mocha-female,Poodle,Available,"Mocha — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Mocha,274,YES,https://www.pottyregisteredpuppies.com/puppies/mocha-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
lyra-female-4,https://www.pottyregisteredpuppies.com/puppies/lyra-female-4,lyra-female-4,Maltipoo,Available,"Lyra — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Lyra,265,YES,https://www.pottyregisteredpuppies.com/puppies/lyra-female-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
grace-female-1,https://www.pottyregisteredpuppies.com/puppies/grace-female-1,grace-female-1,Maltese,Available,"Grace — Maltese Puppy | Female, 20 weeks | Potty Registered Puppies",Grace,260,YES,https://www.pottyregisteredpuppies.com/puppies/grace-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
gigi-female-3,https://www.pottyregisteredpuppies.com/puppies/gigi-female-3,gigi-female-3,Bichon Frise,Available,"Gigi — Bichon Frise Puppy | Female, 12 weeks | Potty Registered Puppies",Gigi,264,YES,https://www.pottyregisteredpuppies.com/puppies/gigi-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
roxy-female-4,https://www.pottyregisteredpuppies.com/puppies/roxy-female-4,roxy-female-4,Pomsky,Available,"Roxy — Pomsky Puppy | Female, 12 weeks | Potty Registered Puppies",Roxy,268,YES,https://www.pottyregisteredpuppies.com/puppies/roxy-female-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
knox-male,https://www.pottyregisteredpuppies.com/puppies/knox-male,knox-male,Pomsky,Available,"Knox — Pomsky Puppy | Male, 12 weeks | Potty Registered Puppies",Knox,261,YES,https://www.pottyregisteredpuppies.com/puppies/knox-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
nova-female,https://www.pottyregisteredpuppies.com/puppies/nova-female,nova-female,Doodle,Available,"Nova — Doodle Puppy | Female, 12 weeks | Potty Registered Puppies",Nova,263,YES,https://www.pottyregisteredpuppies.com/puppies/nova-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
esme-female-purchased-by-kim-copy,https://www.pottyregisteredpuppies.com/puppies/esme-female-purchased-by-kim-copy,esme-female-purchased-by-kim-copy,Maltipoo,Available,"Esme — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Esme,265,YES,https://www.pottyregisteredpuppies.com/puppies/esme-female-purchased-by-kim-copy,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
giselle-female,https://www.pottyregisteredpuppies.com/puppies/giselle-female,giselle-female,Maltipom,Available,"Giselle — Maltipom Puppy | Female, 12 weeks | Potty Registered Puppies",Giselle,265,YES,https://www.pottyregisteredpuppies.com/puppies/giselle-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
boo-male-3,https://www.pottyregisteredpuppies.com/puppies/boo-male-3,boo-male-3,Pomeranian,Available,"Boo — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Boo,255,YES,https://www.pottyregisteredpuppies.com/puppies/boo-male-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
bambi-male-2,https://www.pottyregisteredpuppies.com/puppies/bambi-male-2,bambi-male-2,Pomeranian,Available,"Bambi — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Bambi,259,YES,https://www.pottyregisteredpuppies.com/puppies/bambi-male-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
mason-male-2,https://www.pottyregisteredpuppies.com/puppies/mason-male-2,mason-male-2,Maltitzu,Available,"Benny — Maltitzu Puppy | Male, 12 weeks | Potty Registered Puppies",Benny,264,YES,https://www.pottyregisteredpuppies.com/puppies/mason-male-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
louis-male,https://www.pottyregisteredpuppies.com/puppies/louis-male,louis-male,Morkie,Available,"Louis — Morkie Puppy | Male, 12 weeks | Potty Registered Puppies",Louis,263,YES,https://www.pottyregisteredpuppies.com/puppies/louis-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
olivia-female,https://www.pottyregisteredpuppies.com/puppies/olivia-female,olivia-female,Poodle,Available,"Olivia — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Olivia,264,YES,https://www.pottyregisteredpuppies.com/puppies/olivia-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
tippy-female-3,https://www.pottyregisteredpuppies.com/puppies/tippy-female-3,tippy-female-3,Poodle,Available,"Tippy — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Tippy,266,YES,https://www.pottyregisteredpuppies.com/puppies/tippy-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
aurora-female,https://www.pottyregisteredpuppies.com/puppies/aurora-female,aurora-female,Doodle,Available,"Aurora — Doodle Puppy | Female, 12 weeks | Potty Registered Puppies",Aurora,277,YES,https://www.pottyregisteredpuppies.com/puppies/aurora-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
toby-male-5,https://www.pottyregisteredpuppies.com/puppies/toby-male-5,toby-male-5,Bichon Frise,Available,"Toby — Bichon Frise Puppy | Male, 12 weeks | Potty Registered Puppies",Toby,262,YES,https://www.pottyregisteredpuppies.com/puppies/toby-male-5,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
marco-male-1,https://www.pottyregisteredpuppies.com/puppies/marco-male-1,marco-male-1,Maltipoo,Available,"Marco — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Marco,265,YES,https://www.pottyregisteredpuppies.com/puppies/marco-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
kofi-male-2,https://www.pottyregisteredpuppies.com/puppies/kofi-male-2,kofi-male-2,Yorkie,Available,"Kofi — Yorkie Puppy | Male, 12 weeks | Potty Registered Puppies",Kofi,267,YES,https://www.pottyregisteredpuppies.com/puppies/kofi-male-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
cloud-female-1,https://www.pottyregisteredpuppies.com/puppies/cloud-female-1,cloud-female-1,Pomeranian,Available,"Cloud — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Cloud,261,YES,https://www.pottyregisteredpuppies.com/puppies/cloud-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
oscar-male-3,https://www.pottyregisteredpuppies.com/puppies/oscar-male-3,oscar-male-3,Pomsky,Available,"Oscar — Pomsky Puppy | Male, 20 weeks | Potty Registered Puppies",Oscar,268,YES,https://www.pottyregisteredpuppies.com/puppies/oscar-male-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
lala-female-2,https://www.pottyregisteredpuppies.com/puppies/lala-female-2,lala-female-2,Maltipoo,Available,"Lala — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Lala,265,YES,https://www.pottyregisteredpuppies.com/puppies/lala-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
gigi-female-2,https://www.pottyregisteredpuppies.com/puppies/gigi-female-2,gigi-female-2,Maltipoo,Available,"Gigi — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Gigi,272,YES,https://www.pottyregisteredpuppies.com/puppies/gigi-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
bentley-male-4,https://www.pottyregisteredpuppies.com/puppies/bentley-male-4,bentley-male-4,Maltese,Available,"Bentley — Maltese Puppy | Male, 24 weeks | Potty Registered Puppies",Bentley,262,YES,https://www.pottyregisteredpuppies.com/puppies/bentley-male-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
