url,http_status,final_url,redirect_chain,robots_directive,canonical,canonical_count,title,meta_description,h1,content_available,incoming_internal_links,internal_outgoing_links,schema,sitemap_membership,crawl_depth,indexability
/puppies/aria-female,200,https://www.pottyregisteredpuppies.com/puppies/aria-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/aria-female,1,Aria — Pomeranian Puppy | aria-female | Potty Registered Puppies,"Meet Aria, a BLUE MERLE Pomeranian puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: aria-female.",Aria,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/arlo-male-1,200,https://www.pottyregisteredpuppies.com/puppies/arlo-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/arlo-male-1,1,Arlo — Poodle Puppy | arlo-male-1 | Potty Registered Puppies,"Meet Arlo, a RED Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: arlo-male-1.",Arlo,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/arlo-male-2,200,https://www.pottyregisteredpuppies.com/puppies/arlo-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/arlo-male-2,1,Arlo — Poodle Puppy | arlo-male-2 | Potty Registered Puppies,"Meet Arlo, a RED Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: arlo-male-2.",Arlo,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/arlo-male-3,200,https://www.pottyregisteredpuppies.com/puppies/arlo-male-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/arlo-male-3,1,Arlo — Poodle Puppy | arlo-male-3 | Potty Registered Puppies,"Meet Arlo, a RED Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: arlo-male-3.",Arlo,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/arlo-male-4,200,https://www.pottyregisteredpuppies.com/puppies/arlo-male-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/arlo-male-4,1,Arlo — Poodle Puppy | arlo-male-4 | Potty Registered Puppies,"Meet Arlo, a RED Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: arlo-male-4.",Arlo,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/arlo-male-5,200,https://www.pottyregisteredpuppies.com/puppies/arlo-male-5,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/arlo-male-5,1,Arlo — Poodle Puppy | arlo-male-5 | Potty Registered Puppies,"Meet Arlo, a RED Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: arlo-male-5.",Arlo,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/arlo-male-6,200,https://www.pottyregisteredpuppies.com/puppies/arlo-male-6,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/arlo-male-6,1,Arlo — Poodle Puppy | arlo-male-6 | Potty Registered Puppies,"Meet Arlo, a RED Poodle puppy available to enquire about. 16 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: arlo-male-6.",Arlo,YES,5,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/arthur-male-1,200,https://www.pottyregisteredpuppies.com/puppies/arthur-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/arthur-male-1,1,Arthur — King Charles Puppy | arthur-male-1 | Potty Registered Puppies,"Meet Arthur, a BLENHEIM King Charles puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: arthur-male-1.",Arthur,YES,3,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/arthur-male-2,200,https://www.pottyregisteredpuppies.com/puppies/arthur-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/arthur-male-2,1,Arthur — Coton De Tulear Puppy | arthur-male-2 | Potty Registered Puppies,"Meet Arthur, a PARTI Coton De Tulear puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: arthur-male-2.",Arthur,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/aspen-male-3,200,https://www.pottyregisteredpuppies.com/puppies/aspen-male-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/aspen-male-3,1,Aspen — Pomeranian Puppy | aspen-male-3 | Potty Registered Puppies,"Meet Aspen, a MERLE PARTI Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: aspen-male-3.",Aspen,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/aspen-male-4,200,https://www.pottyregisteredpuppies.com/puppies/aspen-male-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/aspen-male-4,1,Aspen — Pomeranian Puppy | aspen-male-4 | Potty Registered Puppies,"Meet Aspen, a BLUE MERLE Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: aspen-male-4.",Aspen,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/aspen-male-5,200,https://www.pottyregisteredpuppies.com/puppies/aspen-male-5,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/aspen-male-5,1,Aspen — Pomeranian Puppy | aspen-male-5 | Potty Registered Puppies,"Meet Aspen, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: aspen-male-5.",Aspen,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/aurora-female,200,https://www.pottyregisteredpuppies.com/puppies/aurora-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/aurora-female,1,Aurora — Doodle Puppy | aurora-female | Potty Registered Puppies,"Meet Aurora, a CHOCOLATE MERLE Doodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: aurora-female.",Aurora,YES,2,21,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/austin-male-1,200,https://www.pottyregisteredpuppies.com/puppies/austin-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/austin-male-1,1,Austin — Maltipoo Puppy | austin-male-1 | Potty Registered Puppies,"Meet Austin, a PARTI Maltipoo puppy available to enquire about. 16 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: austin-male-1.",Austin,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/austin-male-2,200,https://www.pottyregisteredpuppies.com/puppies/austin-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/austin-male-2,1,Austin — Maltipoo Puppy | austin-male-2 | Potty Registered Puppies,"Meet Austin, a CREAM PARTI Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: austin-male-2.",Austin,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/austin-male-3,200,https://www.pottyregisteredpuppies.com/puppies/austin-male-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/austin-male-3,1,Austin — Maltipoo Puppy | austin-male-3 | Potty Registered Puppies,"Meet Austin, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: austin-male-3.",Austin,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/austin-male-4,200,https://www.pottyregisteredpuppies.com/puppies/austin-male-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/austin-male-4,1,Austin — Maltipoo Puppy | austin-male-4 | Potty Registered Puppies,"Meet Austin, a CREAM Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: austin-male-4.",Austin,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/austin-male-5,200,https://www.pottyregisteredpuppies.com/puppies/austin-male-5,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/austin-male-5,1,Austin — Maltipoo Puppy | austin-male-5 | Potty Registered Puppies,"Meet Austin, a CREAM Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: austin-male-5.",Austin,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/austin-male-6,200,https://www.pottyregisteredpuppies.com/puppies/austin-male-6,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/austin-male-6,1,Austin — Maltipoo Puppy | austin-male-6 | Potty Registered Puppies,"Meet Austin, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: austin-male-6.",Austin,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/austin-male-7,200,https://www.pottyregisteredpuppies.com/puppies/austin-male-7,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/austin-male-7,1,Austin — Maltipoo Puppy | austin-male-7 | Potty Registered Puppies,"Meet Austin, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: austin-male-7.",Austin,YES,4,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/azure-female,200,https://www.pottyregisteredpuppies.com/puppies/azure-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/azure-female,1,Azure — Poodle Puppy | azure-female | Potty Registered Puppies,"Meet Azure, a BLUE Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: azure-female.",Azure,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/bagel-male-1,200,https://www.pottyregisteredpuppies.com/puppies/bagel-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/bagel-male-1,1,Bagel — Maltipoo Puppy | bagel-male-1 | Potty Registered Puppies,"Meet Bagel, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: bagel-male-1.",Bagel,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/bagel-male-2,200,https://www.pottyregisteredpuppies.com/puppies/bagel-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/bagel-male-2,1,Bagel — Maltipoo Puppy | bagel-male-2 | Potty Registered Puppies,"Meet Bagel, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: bagel-male-2.",Bagel,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/bagel-male-3,200,https://www.pottyregisteredpuppies.com/puppies/bagel-male-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/bagel-male-3,1,Bagel — Maltipoo Puppy | bagel-male-3 | Potty Registered Puppies,"Meet Bagel, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: bagel-male-3.",Bagel,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/bagel-male-4,200,https://www.pottyregisteredpuppies.com/puppies/bagel-male-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/bagel-male-4,1,Bagel — Maltipoo Puppy | bagel-male-4 | Potty Registered Puppies,"Meet Bagel, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: bagel-male-4.",Bagel,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/bailey-male-3,200,https://www.pottyregisteredpuppies.com/puppies/bailey-male-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/bailey-male-3,1,Bailey — Poodle Puppy | bailey-male-3 | Potty Registered Puppies,"Meet Bailey, a RED Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: bailey-male-3.",Bailey,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/bambi-female-1,200,https://www.pottyregisteredpuppies.com/puppies/bambi-female-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/bambi-female-1,1,Bambi — Maltipoo Puppy | bambi-female-1 | Potty Registered Puppies,"Meet Bambi, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: bambi-female-1.",Bambi,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/bambi-male-2,200,https://www.pottyregisteredpuppies.com/puppies/bambi-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/bambi-male-2,1,Bambi — Pomeranian Puppy | bambi-male-2 | Potty Registered Puppies,"Meet Bambi, a MERLE Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: bambi-male-2.",Bambi,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/baxter-male-1,200,https://www.pottyregisteredpuppies.com/puppies/baxter-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/baxter-male-1,1,Baxter — Biewer Terrier Puppy | baxter-male-1 | Potty Registered Puppies,"Meet Baxter, a BLACK WHITE GOLD Biewer Terrier puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: baxter-male-1.",Baxter,YES,4,21,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/beau-male-2,200,https://www.pottyregisteredpuppies.com/puppies/beau-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/beau-male-2,1,Beau — Poodle Puppy | beau-male-2 | Potty Registered Puppies,"Meet Beau, a PARTI Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: beau-male-2.",Beau,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/bennett-male,200,https://www.pottyregisteredpuppies.com/puppies/bennett-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/bennett-male,1,Bennett — Poodle Puppy | bennett-male | Potty Registered Puppies,"Meet Bennett, a CREAM Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: bennett-male.",Bennett,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
