source_url,source_type,breed,guide_url,guide_category,reason,contextual_relevance
/puppies/pomy-female-1,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/pomy-female-1,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/coco-female-6,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/coco-female-6,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/coco-female-6,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/toby-male-7,PUPPY,Maltese,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/toby-male-7,PUPPY,Maltese,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/toby-male-7,PUPPY,Maltese,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/sammy-male,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/sammy-male,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/sammy-male,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/jessica-female-7,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/jessica-female-7,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/jessica-female-7,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/misty-female,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/misty-female,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/misty-female,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/bagel-male-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/bagel-male-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/bagel-male-1,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/chloe-female-4,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/chloe-female-4,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/chloe-female-4,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/arthur-male-1,PUPPY,King Charles,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/arthur-male-1,PUPPY,King Charles,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/arthur-male-1,PUPPY,King Charles,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/poodles,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/poodles,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/poodles,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/mochi-female-2,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/mochi-female-2,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/mochi-female-2,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/jessica-female-6,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/jessica-female-6,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/jessica-female-6,PUPPY,Poodle,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/boomer-male,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/boomer-male,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/boomer-male,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/toby-male-6,PUPPY,Maltitzu,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/toby-male-6,PUPPY,Maltitzu,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/toby-male-6,PUPPY,Maltitzu,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/puffin-female-2,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/puffin-female-2,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/puffin-female-2,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/felix-male,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/felix-male,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/felix-male,PUPPY,Poodle,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/piper-male-3,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/piper-male-3,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/piper-male-3,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/stella-female-3,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/stella-female-3,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/stella-female-3,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/jessica-female-5,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/jessica-female-5,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/jessica-female-5,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/diana-female-1,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/diana-female-1,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/diana-female-1,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/lyra-female-5,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lyra-female-5,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lyra-female-5,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/austin-male-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/austin-male-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/austin-male-1,PUPPY,Maltipoo,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/giovanni-male-1,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/giovanni-male-1,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/giovanni-male-1,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/kyle-male-3,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/kyle-male-3,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/kyle-male-3,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/oscar-male-4,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/oscar-male-4,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/oscar-male-4,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/aspen-male-3,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/aspen-male-3,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/aspen-male-3,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/jessica-female-4,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/jessica-female-4,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/jessica-female-4,PUPPY,Maltipoo,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/milo-male-6,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/milo-male-6,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/milo-male-6,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/melina-female-3,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/melina-female-3,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/melina-female-3,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/mocha-female,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/mocha-female,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/mocha-female,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/lyra-female-4,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lyra-female-4,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lyra-female-4,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/grace-female-1,PUPPY,Maltese,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/grace-female-1,PUPPY,Maltese,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/grace-female-1,PUPPY,Maltese,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/gigi-female-3,PUPPY,Bichon Frise,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/gigi-female-3,PUPPY,Bichon Frise,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/gigi-female-3,PUPPY,Bichon Frise,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/roxy-female-4,PUPPY,Pomsky,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/roxy-female-4,PUPPY,Pomsky,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/roxy-female-4,PUPPY,Pomsky,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/knox-male,PUPPY,Pomsky,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/knox-male,PUPPY,Pomsky,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/knox-male,PUPPY,Pomsky,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/nova-female,PUPPY,Doodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/nova-female,PUPPY,Doodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/nova-female,PUPPY,Doodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/esme-female-purchased-by-kim-copy,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/esme-female-purchased-by-kim-copy,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/esme-female-purchased-by-kim-copy,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/giselle-female,PUPPY,Maltipom,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/giselle-female,PUPPY,Maltipom,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/giselle-female,PUPPY,Maltipom,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/boo-male-3,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/boo-male-3,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/boo-male-3,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/bambi-male-2,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/bambi-male-2,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/bambi-male-2,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/mason-male-2,PUPPY,Maltitzu,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/mason-male-2,PUPPY,Maltitzu,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/mason-male-2,PUPPY,Maltitzu,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/louis-male,PUPPY,Morkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/louis-male,PUPPY,Morkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/louis-male,PUPPY,Morkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/olivia-female,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/olivia-female,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/olivia-female,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/tippy-female-3,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/tippy-female-3,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/tippy-female-3,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/aurora-female,PUPPY,Doodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/aurora-female,PUPPY,Doodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/aurora-female,PUPPY,Doodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/toby-male-5,PUPPY,Bichon Frise,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/toby-male-5,PUPPY,Bichon Frise,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/toby-male-5,PUPPY,Bichon Frise,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/marco-male-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/marco-male-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/marco-male-1,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/kofi-male-2,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/kofi-male-2,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/kofi-male-2,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/cloud-female-1,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/cloud-female-1,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/cloud-female-1,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/oscar-male-3,PUPPY,Pomsky,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/oscar-male-3,PUPPY,Pomsky,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/oscar-male-3,PUPPY,Pomsky,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/lala-female-2,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lala-female-2,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lala-female-2,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/gigi-female-2,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/gigi-female-2,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/gigi-female-2,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/bentley-male-4,PUPPY,Maltese,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/bentley-male-4,PUPPY,Maltese,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/bentley-male-4,PUPPY,Maltese,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/stella-female-2,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/stella-female-2,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/stella-female-2,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/glacier-male-1,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/glacier-male-1,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/glacier-male-1,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/lady-female,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lady-female,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lady-female,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/camille-female-3,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/camille-female-3,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/camille-female-3,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/dolores-female-purchased-by-melbourne-copy,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/dolores-female-purchased-by-melbourne-copy,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/dolores-female-purchased-by-melbourne-copy,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/myles-male-3,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/myles-male-3,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/myles-male-3,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/reese-male,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/reese-male,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/reese-male,PUPPY,Pomeranian,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/snowy-female,PUPPY,Coton De Tulear,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/snowy-female,PUPPY,Coton De Tulear,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/snowy-female,PUPPY,Coton De Tulear,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/simon-male-4,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/simon-male-4,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/simon-male-4,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/puff-female-2,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/puff-female-2,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/puff-female-2,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/chloe-female-3,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/chloe-female-3,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/chloe-female-3,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/finn-male,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/finn-male,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/finn-male,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/scarlet-female-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/scarlet-female-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/scarlet-female-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/biscuit-male-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/biscuit-male-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/biscuit-male-1,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/alfie-male,PUPPY,King Charles,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/alfie-male,PUPPY,King Charles,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/alfie-male,PUPPY,King Charles,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/theo-male-1,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/theo-male-1,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/theo-male-1,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/new-babies-6,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/new-babies-6,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/new-babies-6,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/emma-female-2,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/emma-female-2,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/emma-female-2,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/rex-male,PUPPY,Pomsky,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/rex-male,PUPPY,Pomsky,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/rex-male,PUPPY,Pomsky,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/lucky-male-1,PUPPY,Pomsky,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lucky-male-1,PUPPY,Pomsky,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lucky-male-1,PUPPY,Pomsky,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/pico-male,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/pico-male,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/pico-male,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/myles-male-2,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/myles-male-2,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/myles-male-2,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/molly-female-3,PUPPY,Mini Schnauzer,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/molly-female-3,PUPPY,Mini Schnauzer,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/molly-female-3,PUPPY,Mini Schnauzer,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/kofi-male-1,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/kofi-male-1,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/kofi-male-1,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/valentina-female-1,PUPPY,Maltese,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/valentina-female-1,PUPPY,Maltese,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/valentina-female-1,PUPPY,Maltese,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/bianca-female,PUPPY,Mini Schnauzer,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/bianca-female,PUPPY,Mini Schnauzer,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/bianca-female,PUPPY,Mini Schnauzer,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
